Unnamed: 0,PLAYER_ID,LEAGUE_ID,TEAM_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,76001,0,0,256,53.0,3200.0,620,1236,0.501618,0.0,3.0,0.0,225,321,0.7009340000000001,283.0,563.0,846.0,85,71.0,69.0,247.0,484,1465
1,76002,0,0,505,0.0,11023.0,1769,4138,0.427501,0.0,0.0,0.0,1019,1400,0.727857,503.0,1124.0,4065.0,601,131.0,205.0,11.0,1120,4557
2,76003,0,0,1560,1476.0,57446.0,15837,28307,0.5594720000000001,1.0,18.0,0.05555555555555555,6712,9304,0.72141,2975.0,9394.0,17440.0,5660,1160.0,3189.0,2527.0,4657,38387
3,51,0,0,586,336.0,15627.0,3514,7943,0.442402,474.0,1339.0,0.353995,1051,1161,0.9052540000000001,219.0,868.0,1087.0,2079,487.0,46.0,963.0,1106,8553
4,1505,0,0,236,145.0,4809.0,720,1726,0.417149,18.0,76.0,0.236842,372,529,0.703213,286.0,490.0,776.0,266,184.0,83.0,309.0,485,1830
5,949,0,0,830,704.0,28882.0,5434,11515,0.47190600000000005,154.0,519.0,0.296724,4006,4943,0.810439,1869.0,4370.0,6239.0,2109,820.0,638.0,2136.0,2324,15028
6,76005,0,0,319,40.0,5434.0,724,1472,0.49184700000000003,0.0,2.0,0.0,331,443,0.747178,374.0,637.0,1011.0,384,185.0,60.0,129.0,525,1779
7,76006,0,0,1,0.0,1.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,1,0
8,76007,0,0,56,0.0,0.0,203,855,0.23742600000000003,0.0,0.0,0.0,127,185,0.6864859999999999,0.0,0.0,0.0,37,0.0,0.0,0.0,171,533
9,203518,0,0,172,16.0,2763.0,304,785,0.387261,218.0,592.0,0.368243,95,108,0.8796290000000001,49.0,198.0,247.0,88,92.0,22.0,72.0,289,921
10,101165,0,0,30,0.0,235.0,34,92,0.36956500000000003,8.0,25.0,0.32,5,10,0.5,9.0,20.0,29.0,16,6.0,4.0,11.0,13,81
11,76008,0,0,28,0.0,220.0,14,63,0.22222199999999998,0.0,0.0,0.0,15,28,0.535714,0.0,15.0,15.0,23,0.0,0.0,0.0,43,43
12,76009,0,0,375,68.0,5982.0,514,1016,0.505905,7.0,13.0,0.538461,308,463,0.665226,581.0,944.0,1525.0,180,137.0,104.0,235.0,932,1343
13,76010,0,0,23,0.0,195.0,29,74,0.391891,0.0,0.0,0.0,19,29,0.655172,0.0,47.0,47.0,11,0.0,0.0,0.0,35,77
14,203112,0,0,332,60.0,5310.0,579,1301,0.445042,181.0,513.0,0.35282600000000003,287,378,0.759259,306.0,849.0,1155.0,209,140.0,132.0,216.0,650,1626
15,76011,0,0,988,744.0,27203.0,5709,11464,0.497993,2.0,15.0,0.13333333333333333,2490,3160,0.787974,2015.0,4922.0,6937.0,4012,1289.0,808.0,2194.0,3214,13910
16,76012,0,0,487,0.0,12407.0,1682,4186,0.40181500000000003,0.0,0.0,0.0,872,1180,0.738983,364.0,844.0,2732.0,869,283.0,55.0,0.0,1591,4236
17,200801,0,0,73,8.0,547.0,79,148,0.533783,0.0,1.0,0.0,27,42,0.642857,36.0,48.0,84.0,14,18.0,5.0,26.0,51,185
18,1629121,0,0,9,0.0,43.0,3,10,0.3,2.0,6.0,0.333333,0,0,0.0,0.0,3.0,3.0,6,3.0,1.0,1.0,4,8
19,203919,0,0,32,0.0,263.0,37,92,0.402173,10.0,26.0,0.384615,17,28,0.607142,9.0,21.0,30.0,19,19.0,7.0,16.0,26,101
20,149,0,0,653,510.0,20446.0,3257,7849,0.41495699999999996,949.0,2857.0,0.33216599999999996,2158,2543,0.8486040000000001,416.0,1484.0,1900.0,4209,1081.0,67.0,1402.0,1193,9621
21,203500,0,0,430,366.0,11329.0,1668,2829,0.589607,0.0,6.0,0.0,726,1283,0.565861,1425.0,1697.0,3122.0,416,367.0,421.0,595.0,1171,4062
22,912,0,0,379,54.0,5695.0,920,2047,0.449438,69.0,245.0,0.281632,277,359,0.771587,262.0,518.0,780.0,339,148.0,83.0,284.0,671,2186
23,1628389,0,0,111,25.0,2286.0,298,569,0.523725,1.0,15.0,0.066666,212,293,0.723549,209.0,459.0,668.0,191,63.0,76.0,121.0,245,809
24,76015,0,0,462,0.0,10427.0,1381,3330,0.414714,0.0,0.0,0.0,817,1146,0.712914,41.0,123.0,1129.0,1606,106.0,9.0,0.0,990,3579
25,202399,0,0,153,17.0,2149.0,264,557,0.473967,0.0,2.0,0.0,181,288,0.628472,221.0,438.0,659.0,100,50.0,79.0,91.0,259,709
26,201167,0,0,762,537.0,20829.0,2983,6633,0.449721,852.0,2205.0,0.386394,1380,1673,0.824865,334.0,1842.0,2176.0,1386,341.0,141.0,852.0,1481,8198
27,200772,0,0,82,4.0,506.0,64,189,0.338624,11.0,44.0,0.25,30,53,0.566037,8.0,38.0,46.0,19,6.0,6.0,29.0,65,169
28,76016,0,0,923,639.0,27730.0,7201,14865,0.484426,392.0,1258.0,0.311605,3664,4944,0.7411,1704.0,2874.0,4578.0,2871,687.0,296.0,2306.0,2599,18458
29,201336,0,0,19,0.0,226.0,21,77,0.272727,14.0,47.0,0.29787199999999997,32,33,0.9696959999999999,1.0,21.0,22.0,22,7.0,0.0,22.0,27,88
30,76017,0,0,1042,508.0,27755.0,4643,9905,0.468753,1002.0,2651.0,0.37797,1676,1980,0.846464,695.0,2073.0,2768.0,4199,1133.0,132.0,1566.0,2549,11964
31,201582,0,0,293,76.0,3904.0,645,1283,0.502727,12.0,42.0,0.28571399999999997,251,315,0.796825,346.0,804.0,1150.0,143,102.0,181.0,249.0,661,1553
32,76018,0,0,86,0.0,712.0,129,367,0.351498,0.0,0.0,0.0,46,68,0.67647,0.0,177.0,177.0,39,0.0,0.0,0.0,130,304
33,203006,0,0,3,0.0,9.0,2,4,0.5,1.0,2.0,0.5,0,0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,3,5
34,1629152,0,0,7,0.0,22.0,3,10,0.3,0.0,4.0,0.0,1,2,0.5,1.0,3.0,4.0,6,2.0,0.0,2.0,4,7
35,202374,0,0,26,0.0,181.0,16,51,0.313725,0.0,0.0,0.0,7,10,0.7,22.0,39.0,61.0,5,4.0,11.0,8.0,16,39
36,76019,0,0,325,41.0,5500.0,1037,2184,0.47481599999999996,34.0,135.0,0.25185100000000005,324,418,0.775119,438.0,682.0,1120.0,363,132.0,109.0,309.0,712,2432
37,76020,0,0,78,0.0,844.0,103,352,0.292613,0.0,0.0,0.0,55,92,0.597826,0.0,329.0,329.0,24,0.0,0.0,0.0,170,261
38,203128,0,0,41,9.0,540.0,40,78,0.5128199999999999,0.0,5.0,0.0,13,27,0.48148100000000005,78.0,98.0,176.0,28,17.0,16.0,17.0,96,93
39,202332,0,0,339,23.0,3388.0,435,825,0.5272720000000001,0.0,0.0,0.0,180,244,0.737704,334.0,797.0,1131.0,183,137.0,233.0,199.0,509,1050
40,200746,0,0,915,874.0,31571.0,7217,14736,0.489752,113.0,400.0,0.2825,3266,4040,0.808415,2458.0,5158.0,7616.0,1774,680.0,971.0,1439.0,2265,17813
41,76021,0,0,74,4.0,1114.0,161,337,0.47774399999999995,0.0,1.0,0.0,55,75,0.733333,87.0,183.0,270.0,36,15.0,15.0,72.0,171,377
42,1626146,0,0,8,0.0,36.0,5,10,0.5,0.0,0.0,0.0,0,0,0.0,2.0,4.0,6.0,0,1.0,2.0,1.0,1,10
43,724,0,0,307,35.0,4840.0,587,1508,0.389257,237.0,669.0,0.35425999999999996,266,352,0.755681,78.0,403.0,481.0,834,263.0,37.0,467.0,514,1677
44,2042,0,0,187,59.0,3157.0,655,1552,0.42203599999999997,41.0,121.0,0.33884200000000003,339,417,0.812949,124.0,285.0,409.0,227,111.0,18.0,203.0,377,1690
45,76022,0,0,11,0.0,55.0,8,14,0.5714279999999999,0.0,0.0,0.0,3,9,0.333333,7.0,8.0,15.0,2,3.0,0.0,8.0,10,19
46,201570,0,0,67,0.0,745.0,103,251,0.410358,16.0,47.0,0.340425,60,86,0.697674,46.0,74.0,120.0,44,16.0,30.0,52.0,116,282
47,2349,0,0,286,155.0,5755.0,1101,2126,0.5178729999999999,18.0,63.0,0.28571399999999997,322,508,0.633858,446.0,938.0,1384.0,257,135.0,177.0,378.0,713,2542
48,76024,0,0,169,3.0,1641.0,291,634,0.45898999999999995,35.0,108.0,0.324074,127,146,0.8698629999999999,25.0,119.0,144.0,176,85.0,10.0,89.0,113,744
49,76028,0,0,27,0.0,232.0,14,43,0.325581,0.0,0.0,0.0,20,36,0.555555,0.0,56.0,56.0,10,0.0,0.0,0.0,27,48
50,1628960,0,0,20,1.0,213.0,27,81,0.333333,15.0,51.0,0.294117,21,28,0.75,1.0,6.0,7.0,12,2.0,2.0,13.0,22,90
51,1628386,0,0,116,75.0,2628.0,433,740,0.5851350000000001,9.0,43.0,0.209302,236,312,0.75641,263.0,508.0,771.0,112,53.0,157.0,140.0,249,1111
52,706,0,0,117,1.0,1306.0,114,326,0.349693,40.0,126.0,0.31745999999999996,68,108,0.629629,30.0,93.0,123.0,201,52.0,9.0,103.0,126,336
53,1628443,0,0,18,1.0,107.0,6,22,0.272727,0.0,11.0,0.0,7,9,0.777777,4.0,7.0,11.0,12,3.0,2.0,9.0,15,19
54,202730,0,0,388,87.0,6905.0,828,1758,0.47098900000000005,2.0,15.0,0.13333299999999998,189,277,0.6823100000000001,715.0,1128.0,1843.0,384,120.0,214.0,257.0,706,1847
55,76027,0,0,702,0.0,20159.0,3884,8385,0.463208,0.0,0.0,0.0,1639,2157,0.759851,381.0,928.0,2205.0,3174,604.0,124.0,247.0,1799,9407
56,2124,0,0,478,125.0,7265.0,1039,2365,0.43932299999999996,3.0,16.0,0.1875,253,325,0.778461,466.0,887.0,1353.0,228,130.0,220.0,320.0,897,2334
57,76025,0,0,70,6.0,789.0,114,258,0.44186000000000003,0.0,8.0,0.0,24,45,0.533333,52.0,93.0,145.0,23,17.0,20.0,30.0,109,252
58,951,0,0,1300,1149.0,46349.0,8567,18955,0.45196499999999995,2973.0,7429.0,0.400188,4398,4920,0.8939020000000001,1230.0,4042.0,5272.0,4361,1451.0,244.0,2709.0,2858,24505
59,2754,0,0,820,441.0,18053.0,2588,5447,0.47512299999999996,125.0,444.0,0.281531,1353,1909,0.7087479999999999,1021.0,1863.0,2884.0,1077,1158.0,337.0,1118.0,1947,6654
60,76029,0,0,36,0.0,166.0,17,78,0.217948,0.0,0.0,0.0,33,61,0.540983,0.0,45.0,45.0,10,0.0,0.0,0.0,34,67
61,200984,0,0,3,0.0,10.0,1,4,0.25,0.0,0.0,0.0,1,2,0.5,0.0,1.0,1.0,0,0.0,0.0,0.0,1,3
62,76030,0,0,22,3.0,276.0,23,67,0.343283,0.0,1.0,0.0,13,22,0.590909,19.0,46.0,65.0,25,5.0,8.0,23.0,51,59
63,201165,0,0,38,1.0,360.0,43,113,0.38053000000000003,7.0,24.0,0.291666,26,35,0.742857,10.0,36.0,46.0,12,12.0,4.0,19.0,42,119
64,308,0,0,139,42.0,2657.0,318,650,0.48923,1.0,7.0,0.14285699999999998,114,234,0.487179,228.0,297.0,525.0,94,95.0,87.0,112.0,298,751
65,1747,0,0,671,452.0,19390.0,2450,6391,0.383351,996.0,2815.0,0.35381799999999997,903,1238,0.729402,247.0,1644.0,1891.0,3202,813.0,105.0,1195.0,1408,6799
66,1824,0,0,2,0.0,5.0,1,2,0.5,0.0,0.0,0.0,0,0,0.0,1.0,1.0,2.0,0,1.0,1.0,2.0,4,2
67,680,0,0,294,93.0,4812.0,663,1646,0.402794,1.0,13.0,0.076923,510,760,0.6710520000000001,230.0,542.0,772.0,228,90.0,94.0,386.0,499,1837
68,732,0,0,85,34.0,1249.0,133,292,0.455479,1.0,2.0,0.5,112,177,0.632768,133.0,222.0,355.0,36,29.0,13.0,67.0,180,379
69,202329,0,0,635,394.0,15974.0,1776,4206,0.422253,492.0,1456.0,0.337912,806,1096,0.735401,898.0,2951.0,3849.0,773,617.0,365.0,785.0,1196,4850
70,200811,0,0,428,42.0,5506.0,648,1368,0.473684,0.0,3.0,0.0,268,603,0.44444399999999995,644.0,897.0,1541.0,190,152.0,306.0,299.0,835,1564
71,76034,0,0,33,0.0,373.0,55,143,0.384615,0.0,0.0,0.0,23,42,0.547619,0.0,69.0,69.0,29,0.0,0.0,0.0,32,133
72,2365,0,0,695,45.0,12267.0,1336,2512,0.5318470000000001,15.0,68.0,0.220588,1068,1632,0.654411,1176.0,2317.0,3493.0,337,312.0,991.0,513.0,1342,3755
73,2431,0,0,103,0.0,1263.0,203,461,0.44034700000000004,35.0,101.0,0.346534,60,89,0.674157,74.0,218.0,292.0,57,20.0,21.0,59.0,159,501
74,101187,0,0,330,66.0,6792.0,843,2084,0.40451,331.0,963.0,0.343717,404,495,0.8161609999999999,151.0,563.0,714.0,371,182.0,31.0,290.0,602,2421
75,202079,0,0,1,0.0,15.0,1,3,0.333333,0.0,0.0,0.0,0,0,0.0,1.0,0.0,1.0,0,0.0,0.0,1.0,1,2
76,76035,0,0,81,0.0,581.0,71,202,0.351485,0.0,0.0,0.0,105,177,0.59322,0.0,103.0,103.0,68,0.0,0.0,0.0,105,247
77,76036,0,0,95,0.0,1067.0,135,286,0.47202700000000003,0.0,0.0,0.0,77,91,0.846153,23.0,68.0,91.0,166,36.0,3.0,0.0,102,347
78,1507,0,0,615,390.0,17967.0,2419,5922,0.408476,645.0,1891.0,0.341089,1874,2198,0.852593,440.0,1548.0,1988.0,2083,691.0,87.0,1052.0,1230,7357
79,76037,0,0,5,0.0,33.0,7,14,0.5,0.0,0.0,0.0,7,10,0.7,0.0,2.0,2.0,3,1.0,0.0,5.0,7,21
80,944,0,0,27,0.0,83.0,12,35,0.342857,2.0,2.0,1.0,16,27,0.592592,12.0,19.0,31.0,5,3.0,2.0,7.0,23,42
81,246,0,0,680,315.0,14043.0,2011,4090,0.491687,2.0,23.0,0.08695599999999999,929,1668,0.556954,1432.0,2814.0,4246.0,385,480.0,590.0,926.0,1741,4953
82,202341,0,0,247,83.0,4321.0,525,1276,0.41144200000000003,196.0,611.0,0.320785,176,233,0.755364,108.0,452.0,560.0,291,121.0,55.0,216.0,292,1422
83,76040,0,0,49,0.0,290.0,51,104,0.49038400000000004,0.0,0.0,0.0,25,36,0.694444,13.0,12.0,25.0,16,9.0,5.0,0.0,51,127
84,1626147,0,0,192,19.0,2598.0,371,885,0.419209,121.0,411.0,0.294403,185,237,0.78059,122.0,385.0,507.0,131,84.0,62.0,118.0,233,1048
85,72,0,0,858,693.0,25869.0,4002,9512,0.420731,547.0,1580.0,0.346202,2238,2833,0.789975,670.0,1971.0,2641.0,5196,1258.0,111.0,1769.0,1974,10789
86,76041,0,0,21,0.0,224.0,24,77,0.311688,0.0,0.0,0.0,15,28,0.535714,17.0,28.0,45.0,15,4.0,5.0,22.0,42,63
87,203937,0,0,298,138.0,5818.0,633,1289,0.49107799999999996,58.0,179.0,0.324022,254,359,0.7075199999999999,190.0,969.0,1159.0,568,294.0,157.0,253.0,405,1578
88,76042,0,0,36,12.0,730.0,73,175,0.417142,1.0,7.0,0.14285699999999998,57,82,0.695121,44.0,45.0,89.0,153,44.0,3.0,84.0,64,204
89,76043,0,0,157,2.0,1970.0,306,658,0.465045,0.0,9.0,0.0,139,249,0.558232,186.0,253.0,439.0,110,107.0,39.0,131.0,251,751
90,98,0,0,800,636.0,24926.0,4416,9891,0.446466,1055.0,2964.0,0.355937,1642,2461,0.667208,1011.0,3053.0,4064.0,2087,1114.0,364.0,1358.0,1502,11529
91,76045,0,0,407,30.0,6002.0,909,2206,0.412058,148.0,445.0,0.332584,294,386,0.761658,457.0,961.0,1418.0,611,225.0,94.0,362.0,691,2260
92,76046,0,0,664,79.0,15112.0,2936,6239,0.470588,105.0,366.0,0.286885,1079,1325,0.814339,856.0,1456.0,2312.0,952,470.0,90.0,730.0,1019,7056
93,201583,0,0,637,289.0,16711.0,2751,6517,0.422126,1322.0,3480.0,0.379885,1165,1364,0.8541049999999999,1243.0,2154.0,3397.0,582,330.0,217.0,603.0,1260,7989
94,1000,0,0,719,226.0,15943.0,1996,4366,0.45716899999999994,307.0,972.0,0.315843,1028,1392,0.738505,583.0,1669.0,2252.0,1007,556.0,180.0,958.0,1437,5327
95,335,0,0,555,432.0,15972.0,2804,5952,0.471102,99.0,372.0,0.266129,1064,1353,0.7864,550.0,1532.0,2082.0,2105,594.0,342.0,1163.0,1500,6771
96,76048,0,0,44,0.0,370.0,65,166,0.39156599999999997,0.0,0.0,0.0,29,46,0.630434,0.0,82.0,82.0,9,0.0,0.0,0.0,47,159
97,101149,0,0,6,0.0,9.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,1.0,3.0,4.0,0,2.0,0.0,0.0,1,0
98,76049,0,0,1,0.0,10.0,0,4,0.0,0.0,0.0,0.0,3,4,0.75,0.0,2.0,2.0,0,0.0,0.0,0.0,0,3
99,1628387,0,0,14,0.0,36.0,4,12,0.333333,0.0,0.0,0.0,5,6,0.833333,6.0,6.0,12.0,1,1.0,4.0,3.0,1,13
100,76050,0,0,149,6.0,2143.0,383,746,0.513404,0.0,0.0,0.0,260,360,0.722222,311.0,310.0,621.0,67,51.0,24.0,85.0,284,1026
101,1512,0,0,155,23.0,2157.0,303,734,0.41280600000000006,4.0,29.0,0.137931,203,269,0.754646,178.0,356.0,534.0,127,78.0,65.0,147.0,373,813
102,203507,0,0,434,369.0,14216.0,2868,5563,0.5155489999999999,184.0,685.0,0.268613,1913,2588,0.7391800000000001,685.0,2774.0,3459.0,1742,523.0,577.0,1122.0,1299,7833
103,203648,0,0,2,0.0,6.0,3,4,0.75,0.0,1.0,0.0,0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,2,6
104,2546,0,0,1064,1056.0,38128.0,9137,20361,0.44875,1362.0,3925.0,0.347006,5915,7290,0.811385,1818.0,5120.0,6938.0,3165,1081.0,527.0,2832.0,3062,25551
105,21,0,0,757,227.0,15851.0,1914,4750,0.402947,610.0,1748.0,0.34897,1059,1445,0.732871,271.0,1146.0,1417.0,2997,887.0,79.0,1043.0,1324,5497
106,201202,0,0,490,110.0,7058.0,398,776,0.512886,0.0,0.0,0.0,268,405,0.661728,562.0,791.0,1353.0,99,127.0,531.0,227.0,819,1064
107,203544,0,0,113,29.0,1962.0,231,590,0.391525,108.0,344.0,0.31395300000000004,138,189,0.730158,115.0,283.0,398.0,107,37.0,26.0,104.0,258,708
108,1628384,0,0,113,67.0,2297.0,280,610,0.459016,118.0,330.0,0.357575,54,99,0.545454,75.0,227.0,302.0,83,78.0,24.0,72.0,211,732
109,203951,0,0,5,0.0,27.0,2,8,0.25,0.0,3.0,0.0,2,2,1.0,0.0,1.0,1.0,1,1.0,0.0,3.0,5,6
110,2737,0,0,139,75.0,1585.0,156,385,0.405194,1.0,4.0,0.25,76,112,0.678571,124.0,271.0,395.0,41,51.0,16.0,111.0,300,389
111,76053,0,0,7,0.0,110.0,22,56,0.392857,0.0,0.0,0.0,6,13,0.461538,0.0,32.0,32.0,4,0.0,0.0,0.0,10,50
112,76054,0,0,876,758.0,31159.0,5899,12628,0.46713599999999994,19.0,85.0,0.2235294117647059,4664,5760,0.809722,344.0,1015.0,2046.0,6476,719.0,81.0,1123.0,2002,16481
113,2425,0,0,44,3.0,328.0,15,53,0.283018,0.0,0.0,0.0,21,49,0.428571,27.0,42.0,69.0,16,14.0,6.0,17.0,59,51
114,1627853,0,0,68,23.0,1457.0,109,254,0.429133,64.0,174.0,0.367816,43,49,0.877551,13.0,120.0,133.0,189,57.0,2.0,50.0,113,325
115,76055,0,0,218,0.0,2666.0,300,831,0.36101,0.0,0.0,0.0,171,246,0.695121,241.0,579.0,820.0,149,43.0,96.0,14.0,384,771
116,2240,0,0,552,455.0,19349.0,3722,8850,0.42056400000000005,1079.0,3077.0,0.350666,2879,3584,0.803292,444.0,1724.0,2168.0,2909,884.0,134.0,1744.0,1683,11402
117,2772,0,0,983,682.0,29269.0,3727,8836,0.42179700000000003,1400.0,3981.0,0.35167,1548,2131,0.7264189999999999,989.0,3757.0,4746.0,2109,1488.0,305.0,1351.0,1968,10402
118,76056,0,0,713,0.0,24897.0,5628,13354,0.421446,0.0,0.0,0.0,5010,6189,0.8095,0.0,6129.0,6129.0,1665,0.0,0.0,0.0,2764,16266
119,76057,0,0,9,0.0,85.0,14,43,0.325581,0.0,0.0,0.0,6,8,0.75,6.0,7.0,13.0,8,3.0,4.0,4.0,16,34
120,769,0,0,747,341.0,17790.0,2850,5981,0.476508,436.0,1026.0,0.424951,1184,1383,0.856109,192.0,1129.0,1321.0,2479,533.0,47.0,889.0,1128,7320
121,76061,0,0,19,0.0,110.0,11,37,0.297297,0.0,0.0,0.0,6,12,0.5,0.0,39.0,39.0,3,0.0,0.0,0.0,13,28
122,2220,0,0,108,0.0,696.0,101,287,0.351916,25.0,75.0,0.333333,12,20,0.6,22.0,41.0,63.0,24,22.0,4.0,37.0,83,239
123,353,0,0,840,337.0,19918.0,2663,6507,0.40925100000000003,923.0,2763.0,0.334057,1463,1679,0.871351,654.0,1615.0,2269.0,3394,1133.0,98.0,1556.0,1398,7712
124,200756,0,0,292,40.0,3379.0,347,693,0.500721,2.0,7.0,0.28571399999999997,184,316,0.582278,292.0,474.0,766.0,102,90.0,142.0,230.0,544,880
125,76060,0,0,153,0.0,0.0,347,1176,0.295068,0.0,0.0,0.0,346,500,0.6920000000000001,0.0,89.0,89.0,358,0.0,0.0,0.0,456,1040
126,76059,0,0,92,0.0,975.0,159,350,0.45428500000000005,0.0,0.0,0.0,32,40,0.8,31.0,57.0,88.0,105,33.0,0.0,79.0,64,350
127,76062,0,0,31,0.0,409.0,52,164,0.317073,0.0,0.0,0.0,43,69,0.623188,0.0,170.0,170.0,18,0.0,0.0,0.0,60,147
128,76063,0,0,114,0.0,1177.0,163,447,0.364653,0.0,0.0,0.0,98,129,0.7596890000000001,0.0,116.0,116.0,139,0.0,0.0,0.0,233,424
129,76064,0,0,55,0.0,594.0,128,277,0.46209300000000003,0.0,0.0,0.0,45,52,0.865384,0.0,152.0,152.0,24,0.0,0.0,0.0,54,301
130,2306,0,0,569,191.0,9907.0,1431,3269,0.43774799999999997,137.0,405.0,0.338271,771,956,0.806485,210.0,755.0,965.0,1761,290.0,26.0,680.0,874,3770
131,201589,0,0,503,106.0,8944.0,1381,3110,0.44405100000000003,161.0,458.0,0.351528,359,469,0.765458,547.0,1221.0,1768.0,409,309.0,307.0,422.0,1234,3282
132,76065,0,0,11,0.0,86.0,12,35,0.342857,0.0,0.0,0.0,11,15,0.733333,0.0,14.0,14.0,17,0.0,0.0,0.0,15,35
133,1628503,0,0,15,1.0,279.0,31,79,0.392405,8.0,29.0,0.275862,7,12,0.583333,4.0,34.0,38.0,18,2.0,3.0,8.0,11,77
134,201600,0,0,471,262.0,9217.0,947,1795,0.527576,0.0,1.0,0.0,585,1062,0.550847,1036.0,2326.0,3362.0,280,167.0,339.0,542.0,928,2479
135,355,0,0,467,27.0,9363.0,1215,2534,0.479479,76.0,253.0,0.30039499999999997,805,1068,0.753745,400.0,776.0,1176.0,1017,304.0,106.0,503.0,972,3311
136,173,0,0,486,80.0,7979.0,677,1688,0.401066,275.0,774.0,0.355297,223,311,0.717041,525.0,903.0,1428.0,375,278.0,170.0,321.0,1094,1852
137,76068,0,0,7,0.0,46.0,2,15,0.13333299999999998,0.0,0.0,0.0,1,1,1.0,0.0,1.0,1.0,5,0.0,0.0,0.0,12,5
138,76069,0,0,43,0.0,448.0,53,135,0.392592,0.0,0.0,0.0,31,39,0.794871,0.0,66.0,66.0,51,0.0,0.0,0.0,63,137
139,1088,0,0,696,325.0,17301.0,2479,6022,0.411657,934.0,2565.0,0.364132,971,1258,0.77186,194.0,992.0,1186.0,2396,465.0,36.0,1018.0,1284,6863
140,76070,0,0,711,0.0,17826.0,2499,5545,0.450676,0.0,0.0,0.0,1330,2106,0.631528,0.0,2463.0,2463.0,2483,0.0,0.0,0.0,2417,6328
141,76071,0,0,30,0.0,0.0,23,91,0.252747,0.0,0.0,0.0,19,35,0.5428569999999999,0.0,0.0,0.0,20,0.0,0.0,0.0,46,65
142,278,0,0,1001,472.0,21660.0,3037,6480,0.46867200000000003,12.0,79.0,0.151898,1904,2616,0.7278279999999999,1304.0,1912.0,3216.0,1561,974.0,317.0,1248.0,1750,7990
143,201571,0,0,769,269.0,18354.0,2420,5909,0.409544,980.0,2585.0,0.37911,1649,1907,0.864708,220.0,1191.0,1411.0,2983,460.0,25.0,1155.0,1127,7469
144,200788,0,0,27,0.0,156.0,19,37,0.513513,0.0,0.0,0.0,4,8,0.5,17.0,16.0,33.0,4,5.0,2.0,6.0,20,42
145,1134,0,0,432,166.0,8350.0,1295,2901,0.44639700000000004,9.0,51.0,0.17647000000000002,686,1024,0.669921,617.0,1413.0,2030.0,538,214.0,226.0,701.0,967,3285
146,76073,0,0,4,0.0,61.0,5,22,0.22727199999999997,0.0,0.0,0.0,13,16,0.8125,0.0,7.0,7.0,4,0.0,0.0,0.0,12,23
147,76074,0,0,7,0.0,28.0,6,13,0.461538,0.0,0.0,0.0,0,0,0.0,2.0,1.0,3.0,1,1.0,1.0,3.0,7,12
148,138,0,0,352,156.0,6729.0,814,2019,0.403169,0.0,2.0,0.0,330,481,0.68607,560.0,1024.0,1584.0,278,166.0,211.0,416.0,824,1958
149,76076,0,0,130,0.0,2221.0,432,1103,0.39165900000000003,0.0,0.0,0.0,221,310,0.712903,37.0,124.0,161.0,330,69.0,14.0,143.0,250,1085
150,1895,0,0,142,1.0,1205.0,137,415,0.33011999999999997,40.0,157.0,0.254777,65,91,0.7142850000000001,17.0,76.0,93.0,199,34.0,6.0,106.0,125,379
151,76078,0,0,733,228.0,14159.0,1382,3009,0.45928800000000003,0.0,0.0,0.0,752,1154,0.6516460000000001,703.0,1514.0,3342.0,1467,186.0,182.0,245.0,1702,3516
152,202970,0,0,135,41.0,2252.0,284,530,0.535849,0.0,1.0,0.0,67,133,0.5037590000000001,188.0,401.0,589.0,173,100.0,73.0,122.0,272,635
153,201965,0,0,237,15.0,2322.0,287,519,0.552986,2.0,5.0,0.4,114,147,0.77551,196.0,436.0,632.0,99,37.0,66.0,132.0,360,690
154,1629028,0,0,46,45.0,1426.0,333,560,0.594642,0.0,2.0,0.0,94,123,0.764227,148.0,346.0,494.0,95,36.0,45.0,83.0,130,760
155,101235,0,0,208,84.0,5025.0,802,1748,0.45881000000000005,210.0,514.0,0.40856,364,473,0.769556,257.0,572.0,829.0,230,130.0,103.0,203.0,408,2178
156,203569,0,0,14,0.0,132.0,8,30,0.26666599999999996,6.0,27.0,0.22222199999999998,0,0,0.0,4.0,13.0,17.0,3,6.0,0.0,3.0,13,22
157,202337,0,0,381,107.0,5332.0,650,1593,0.408035,394.0,979.0,0.402451,124,166,0.746987,111.0,735.0,846.0,224,89.0,58.0,165.0,520,1818
158,76079,0,0,21,0.0,87.0,12,32,0.375,0.0,0.0,0.0,13,20,0.65,8.0,12.0,20.0,10,2.0,1.0,10.0,7,37
159,76080,0,0,34,0.0,0.0,34,119,0.28571399999999997,0.0,0.0,0.0,51,75,0.68,0.0,0.0,0.0,25,0.0,0.0,0.0,24,119
160,1628407,0,0,74,6.0,953.0,113,269,0.420074,22.0,64.0,0.34375,30,37,0.81081,6.0,153.0,159.0,53,19.0,2.0,35.0,71,278
161,76081,0,0,321,0.0,8256.0,1117,2876,0.388386,0.0,0.0,0.0,889,1135,0.783259,0.0,1009.0,1009.0,685,0.0,0.0,0.0,795,3123
